ID | NAME | TIME_ZONE | COUNTRY_ID
2138,Porvenir,-4,45
2139,Futaleufu,-4,45
2140,Los Angeles,-4,45
2141,Puerto Williams,-4,45
2142,Concepcion,-4,45
2143,Easter Island,-6,45
2144,Osorno,-4,45
2145,Vallenar,-4,45
2146,Rancagua,-4,45
2147,Isla Rey Jorge,12,9
2148,La Serena,-4,45
2149,Temuco,-4,45
2150,Puerto Montt,-4,45
2151,Chaiten,-4,45
2152,Valdivia,-4,45
2153,Ambato,-5,65
2154,Clementia,-5,65
2155,Coca,-5,65
2156,Cuenca,-5,65
2157,Galapagos,-6,65
2158,Guayaquil,-5,65
2159,Gualaquiza,-5,65
2160,Ibarra,-5,65
2161,Km-192,-5,65
2162,La Julia,-5,65
2163,Latacunga,-5,65
2164,Macara,-5,65
2165,Macas,-5,65
2166,Machala,-5,65
2167,Montalvo,-5,65
2168,Manta,-5,65
2169,Maragrosa,-5,65
2170,Pasaje,-5,65
2171,Portoviejo,-5,65
2172,Quevedo,-5,65
2173,Quito,-5,65
2174,Riobamba,-5,65
2175,Salinas,-5,65
2176,Taura,-5,65
2177,Tena,-5,65
2178,Tarapoa,-5,65
2179,Tulcan,-5,65
2180,Asuncion,-4,173
2181,Ayolas,-4,173
2182,Conception,-4,173
2183,Itaipu,-4,173
2184,Mariscal Estigarribia,-4,173
2185,Pilar,-4,173
2186,Armenia,-5,49
2187,Puerto Asis,-5,49
2188,El Banco,-5,49
2189,Bucaramanga,-5,49
2190,Bogota,-5,49
2191,Barranquilla,-5,49
2192,Bahia Solano,-5,49
2193,Buenaventura,-5,49
2194,Cucuta,-5,49
2195,Cartagena,-5,49
2196,Cali,-5,49
2197,Tumaco,-5,49
2198,Corozal,-5,49
2199,Barrancabermeja,-5,49
2200,Florencia,-5,49
2201,Girardot,-5,49
2202,Guapi,-5,49
2203,Guaymaral,-5,49
2204,Ibague,-5,49
2205,Ipiales,-5,49
2206,Carepa,-5,49
2207,La Mina,-5,49
2208,Leticia,-5,49
2209,Medellin,-5,49
2210,Magangue,-5,49
2211,Monteria,-5,49
2212,Mitu,-5,49
2213,Manizales,-5,49
2214,Neiva,-5,49
2215,Otu,-5,49
2216,Puerto Bolivar,-5,49
2217,Puerto Carreno,-5,49
2218,Pereira,-5,49
2219,Pitalito,-5,49
2220,Popayan,-5,49
2221,Pasto,-5,49
2222,Providencia,-5,49
2223,Mariquita,-5,49
2224,Rio Negro,-5,49
2225,Rio Hacha,-5,49
2226,San Jose Del Guaviare,-5,49
2227,Santa Marta,-5,49
2228,San Andres Island,-5,49
2229,San Vincente De Caguan,-5,49
2230,Tame,-5,49
2231,Arauca,-5,49
2232,Quibdo,-5,49
2233,Tulua,-5,49
2234,Valledupar,-5,49
2235,Villavicencio,-5,49
2236,Zandery,-3,212
2237,Cayenne,-3,77
2238,St.-georges Oyapock,-3,77
2239,Huancabamba,-5,174
2240,Andoas,-5,174
2241,Atalaya,-5,174
2242,Iberia,-5,174
2243,Pucallpa,-5,174
2244,Chimbote,-5,174
2245,Puerto Esperanza,-5,174
2246,Moquegua,-5,174
2247,Chiclayo,-5,174
2248,Ayacucho,-5,174
2249,Andahuaylas,-5,174
2250,Anta,-5,174
2251,Lima,-5,174
2252,Juanjui,-5,174
2253,Jauja,-5,174
2254,Juliaca,-5,174
2255,Ilo,-5,174
2256,Las Palmas,-5,174
2257,Tumbes,-5,174
2258,Yurimaguas,-5,174
2259,Collique,-5,174
2260,Chachapoyas,-5,174
2261,Iquitos,-5,174
2262,Arequipa,-5,174
2263,San Ramon,-5,174
2264,Pisco,-5,174
2265,Tarapoto,-5,174
2266,Tacna,-5,174
2267,Puerto Maldonado,-5,174
2268,Piura,-5,174
2269,Talara,-5,174
2270,Cuzco,-5,174
2271,Montevideo,-3,238
2272,Durazno,-3,238
2273,Salto,-3,238
2274,Linden,-4,95
2275,Lethem,-4,95
2276,Antigua,-4,10
2277,Bridgetown,-4,20
2278,Canefield,-4,63
2279,Dominica,-4,63
2280,Fort-de-france,-4,140
2281,St. Martin,-4,89
2282,Pointe-a-pitre,-4,89
2283,Point Salines,-4,88
2284,Aguadilla,-4,179
2285,Fajardo,-4,179
2286,Mayaguez,-4,179
2287,Ponce,-4,179
2288,Basse Terre,-4,187
2289,Castries,-4,188
2290,Hewandorra,-4,188
2291,Oranjestad,-4,13
2292,The Valley,-4,8
2293,Scarborough,-4,226
2294,Port-of-spain,-4,226
2295,Canouan Island,-4,191
2296,Mustique,-4,191
2297,Kingstown,-4,191
2298,Alma-ata,6,115
2299,Balkhash,6,115
2300,Tselinograd,6,115
2301,Dzhambul,6,115
2302,Bishkek,6,121
2303,Osh,6,121
2304,Chimkent,6,115
2305,Uralsk,5,115
2306,Pavlodar,6,115
2307,Semiplatinsk,6,115
2308,Aktyubinsk,5,115
2309,Baku,4,16
2310,Kiev,2,233
2311,Donetsk,2,233
2312,Dnepropetrovsk,2,233
2313,Simferopol,3,233
2314,Lvov,2,233
2315,Odessa,2,233
2316,Gomel,3,21
2317,Vitebsk,3,21
2318,Minsk,3,21
2319,Minsk 2,3,21
2320,Ashkhabad,5,229
2321,Krasnovodsk,5,229
2322,Chardzhou,5,229
2323,Dushanbe,5,219
2324,Bukhara,5,239
2325,Samarkand,5,239
2326,Tashkent,5,239
2327,Ahmedabad,5.5,103
2328,Akola,5.5,103
2329,Aurangabad,5.5,103
2330,Mumbai,5.5,103
2331,Bilaspur,5.5,103
2332,Bhuj,5.5,103
2333,Belgaum,5.5,103
2334,Baroda,5.5,103
2335,Bhopal,5.5,103
2336,Bhaunagar,5.5,103
2337,Daman,5.5,103
2338,Deesa,5.5,103
2339,Guna,5.5,103
2340,Goa,5.5,103
2341,Indore,5.5,103
2342,Jabalpur,5.5,103
2343,Jamnagar,5.5,103
2344,Kandla,5.5,103
2345,Khajuraho,5.5,103
2346,Kolhapur,5.5,103
2347,Keshod,5.5,103
2348,Nagpur,5.5,103
2349,Nasik Road,5.5,103
2350,Pune,5.5,103
2351,Porbandar,5.5,103
2352,Rajkot,5.5,103
2353,Raipur,5.5,103
2354,Sholapur,5.5,103
2355,Surat,5.5,103
2356,Udaipur,5.5,103
2357,Colombo,5.5,210
2358,Anuradhapura,5.5,210
2359,Batticaloa,5.5,210
2360,Galoya,5.5,210
2361,Jaffna,5.5,210
2362,Trinciomalee,5.5,210
2363,Kompong Chnang,7,38
2364,Phnom-penh,7,38
2365,Siem-reap,7,38
2366,Stung Treng,7,38
2367,Along,5.5,103
2368,Agartala,5.5,103
2369,Aizwal,5.5,103
2370,Baghdogra,5.5,103
2371,Bokaro,5.5,103
2372,Bhubaneswar,5.5,103
2373,Kolkata,5.5,103
2374,Cooch-behar,5.5,103
2375,Dhanbad,5.5,103
2376,Gaya,5.5,103
2377,Hirakud,5.5,103
2378,Imphal,5.5,103
2379,Jharsuguda,5.5,103
2380,Jamshedpur,5.5,103
2381,Jorhat,5.5,103
2382,Kailashahar,5.5,103
2383,Silchar,5.5,103
2384,Lilabari,5.5,103
2385,Mohanbari,5.5,103
2386,Mazuffarpur,5.5,103
2387,Nawapara,5.5,103
2388,Panagarh,5.5,103
2389,Patina,5.5,103
2390,Purnea,5.5,103
2391,Ranchi,5.5,103
2392,Rourkela,5.5,103
2393,Utkela,5.5,103
2394,Vishakhapatnam,5.5,103
2395,Zero,5.5,103
2396,Cox's Bazar,6,19
2397,Chittagong,6,19
2398,Ishurdi,6,19
2399,Jessore,6,19
2400,Rajshahi,6,19
2401,Saidpur,6,19
2402,Sylhet Osmani,6,19
2403,Dhaka,6,19
2404,Hong Kong,8,100
2405,Sek Kong,8,100
2406,Agra,5.5,103
2407,Allahabad,5.5,103
2408,Amritsar,5.5,103
2409,Bikaner,5.5,103
2410,Bakshi Ka Talab,5.5,103
2411,Varanasi,5.5,103
2412,Kulu,5.5,103
2413,Bhatinda,5.5,103
2414,Bhiwani,5.5,103
2415,Bareilly,5.5,103
2416,Chandigarh,5.5,103
2417,Kanpur,5.5,103
2418,Delhi,5.5,103
2419,Dehra Dun,5.5,103
2420,Gwalior,5.5,103
2421,Hissar,5.5,103
2422,Jhansi,5.5,103
2423,Jodhpur,5.5,103
2424,Jaipur,5.5,103
2425,Jaisalmer,5.5,103
2426,Jammu,5.5,103
2427,Kota,5.5,103
2428,Ludhiaha,5.5,103
2429,Leh,5.5,103
2430,Lucknow,5.5,103
2431,Pathankot,5.5,103
2432,Patiala,5.5,103
2433,Nainital,5.5,103
2434,Raibarelli,5.5,103
2435,Saharanpur,5.5,103
2436,Srinagar,5.5,103
2437,Satna,5.5,103
2438,Bhairawa,5.75,156
2439,Janakpur,5.75,156
2440,Kathmandu,5.75,156
2441,Pokhara,5.75,156
2442,Simara,5.75,156
2443,Biratnagar,5.75,156
2444,Agatti Island,5.5,103
2445,Bangalore,5.5,103
2446,Bellary,5.5,103
2447,Bidar,5.5,103
2448,Vijayawada,5.5,103
2449,Coimbatore,5.5,103
2450,Calicut,5.5,103
2451,Cuddapah,5.5,103
2452,Carnicobar,5.5,103
2453,Dundigul,5.5,103
2454,Hyderabad,5.5,103
2455,Madurai,5.5,103
2456,Mangalore,5.5,103
2457,Madras,5.5,103
2458,Nagarjunsagar,5.5,103
2459,Port Blair,5.5,103
2460,Pendicherry,5.5,103
2461,Rajahmundry,5.5,103
2462,Salem,5.5,103
2463,Tanjore,5.5,103
2464,Tirupeti,5.5,103
2465,Tiruchirappalli,5.5,103
2466,Trivandrum,5.5,103
2467,Tambaram,5.5,103
2468,Thimphu,6,26
2469,Male,5,136
2470,Bangkok,7,221
2471,Nakhon Pathom,7,221
2472,Lop Buri,7,221
2473,Pattaya,7,221
2474,Prachin Buri,7,221
2475,Lampang,7,221
2476,Phrae,7,221
2477,Prachuap Khiri Khan,7,221
2478,Nakhon Sawan,7,221
2479,Phetchabun,7,221
2480,Phitsanulok,7,221
2481,Tak,7,221
2482,Satun,7,221
2483,Narathiwat,7,221
2484,Krabi,7,221
2485,Songkhla,7,221
2486,Pattani,7,221
2487,Ko Samui,7,221
2488,Nakhon Si Thammarat,7,221
2489,Phuket,7,221
2490,Ranong,7,221
2491,Hat Yai,7,221
2492,Trang,7,221
2493,Udon Thani,7,221
2494,Sakon Nakhon,7,221
2495,Surin,7,221
2496,Loei,7,221
2497,Nakhon Ratchasima,7,221
2498,Roi Et,7,221
2499,Ujung Pandang,8,104
2500,Biak,9,104
2501,Nabire,9,104
2502,Timika,9,104
2503,Jayapura,9,104
2504,Wamena,9,104
2505,Merauke,9,104
2506,Gorontalo,8,104
2507,Palu,8,104
2508,Manado,8,104
2509,Poso,8,104
2510,Morotai Island,9,104
2511,Ternate,9,104
2512,Luwuk,8,104
2513,Fak Fak,9,104
2514,Kaimana,9,104
2515,Babo,9,104
2516,Manokwari,9,104
2517,Sorong,9,104
2518,Bintulu,8,135
2519,Kuching,8,135
2520,Limbang,8,135
2521,Marudi,8,135
2522,Miri,8,135
2523,Sibu,8,135
2524,Lahad Datu,8,135
2525,Kota Kinabalu,8,135
2526,Labuan,8,135
2527,Tawau,8,135
2528,Pekanbaru,7,104
2529,Dumai,7,104
2530,Jakarta,7,104
2531,Gunung Sitoli,7,104
2532,Padang Sidempuan,7,104
2533,Padang,7,104
2534,Medan,7,104
2535,Sibolga,7,104
2536,Nangapinoh,7,104
2537,Ketapang,7,104
2538,Pontianak,7,104
2539,Jambi,7,104
2540,Bengkulu,7,104
2541,Palembang,7,104
2542,Rengat,7,104
2543,Lhok Sukon,7,104
2544,Banda Aceh,7,104
2545,Kluang,8,135
2546,Alor Setar,8,135
2547,Butterworth,8,135
2548,Kota Bahru,8,135
2549,Kuantan,8,135
2550,Kerteh,8,135
2551,Simpang,8,135
2552,Ipoh,8,135
2553,Johor Bahru,8,135
2554,Kuala Lumpur,8,135
2555,Langkawi,8,135
2556,Malacca,8,135
2557,Kuala Terengganu,8,135
2558,Penang,8,135
2559,Sembawang,8,200
2560,Paya Lebar,8,200
2561,Tengah,8,200
2562,Singapore,8,200
2563,Brisbane,10,14
2564,Amberley,10,14
2565,Alice Springs,9.5,14
2566,Coolangatta,10,14
2567,Cairns,10,14
2568,Charlieville,10,14
2569,Mount Isa,10,14
2570,Maroochydore,10,14
2571,Mackay,10,14
2572,Prosserpine,10,14
2573,Rockhampton,10,14
2574,Townsville,10,14
2575,Weipa,10,14
2576,Avalon,10,14
2577,Albury,10,14
2578,Melbourne,10,14
2579,East Sale,10,14
2580,Hobart,10,14
2581,Launceston,10,14
2582,Adelaide,9.5,14
2583,Edinburgh,9.5,14
2584,Perth,8,14
2585,Karratha,8,14
2586,Kalgoorlie,8,14
2587,Kununurra,8,14
2588,Learmonth,8,14
2589,Port Hedland,8,14
2590,Woomera,9.5,14
2591,Christmas Island,7,47
2592,Canberra,10,14
2593,Coff's Harbour,10,14
2594,Camden,10,14
2595,Dubbo,10,14
2596,Norfolk Island,11,164
2597,Richmond,10,14
2598,Tamworth,10,14
2599,Wagga Wagga,10,14
2600,Beijing,8,46
2601,Hailar,8,46
2602,Tianjin,8,46
2603,Taiyuan,8,46
2604,Guangzhou,8,46
2605,Changcha,8,46
2606,Guilin,8,46
2607,Nanning,8,46
2608,Shenzhen,8,46
2609,Zhengzhou,8,46
2610,Wuhan,8,46
2611,Lanzhou,8,46
2612,Xi'an,8,46
2613,Ulan Bator,8,148
2614,Jinghonggasa,8,46
2615,Kunming,8,46
2616,Xiamen,8,46
2617,Nanchang,8,46
2618,Fuzhou,8,46
2619,Hangzhou,8,46
2620,Ninbo,8,46
2621,Nanjing,8,46
2622,Hefei,8,46
2623,Qingdao,8,46
2624,Shanghai,8,46
2625,Yantai,8,46
2626,Chongqing,8,46
2627,Guiyang,8,46
2628,Chengdu,8,46
2629,Xichang,8,46
2630,Kashi,8,46
2631,Hotan,8,46
2632,Urumqi,8,46
2633,Harbin,8,46
2634,Mudanjiang,8,46
2635,Dalian,8,46
2636,Tioman,8,135
2637,Wajima,9,112
2638,Naha,8,104
2639,Masamba,8,104
2640,Soroako,8,104
2641,Kendari,8,104
2642,Sabang,7,104
2643,Tasikmalaya,7,104
2644,Madiun,7,104
2645,Malang,7,104
2646,Tangerang,7,104
2647,Bandung,7,104
2648,Cirebon,7,104
2649,Yogyakarta,7,104
2650,Cilacap,7,104
2651,Semarang,7,104
2652,Batam,7,104
2653,Tanjung Pandan,7,104
2654,Pangkal Pinang,7,104
2655,Tanjung Pinang,7,104
2656,Singkep,7,104
2657,Banjarmasin,8,104
2658,Batu Licin,8,104
2659,Pangkalan Bun,7,104
2660,Palangkaraya,7,104
2661,Maumere,8,104
2662,Ende,8,104
2663,Ruteng,8,104
2664,Kupang,8,104
2665,Labuhan Bajo,8,104
2666,Balikpapan,8,104
2667,Taraken,8,104
2668,Samarinda,8,104
2669,Tanjung Santan,8,104
2670,Mataram,8,104
2671,Bima,8,104
2672,Waingapu,8,104
2673,Surabaya,7,104
2674,Solo City,7,104
2675,Chiang Mai,7,221
2676,Chiang Rai,7,221
2677,Nakhon Phanom,7,221
2678,Ubon Ratchathani,7,221
2679,Khon Kaen,7,221
2680,Sukhothai,7,221
2681,Denpasar,8,104
2682,Athens,2,86
2683,Nagoya,9,112
2684,Kobe,9,112
2685,Liepaja,2,123
2686,Riga,2,123
2687,Siauliai,2,129
2688,Barysiai,2,129
2689,Kaunas,2,129
2690,Palanga,2,129
2691,Vilnius,2,129
2692,Panevezys,2,129
2693,Yerevan,4,12
2694,Stepanavan,4,12
2695,Gyumri,4,12
2696,Assab,3,69
2697,Asmara,3,69
2698,Massawa,3,69
2699,Gaza,2,170
2700,Batumi,4,82
2701,Kutaisi,4,82
2702,Tbilisi,4,82
2703,Mukalla,3,247
2704,Taiz,3,247
2705,Hodeidah,3,247
2706,Aden,3,247
2707,Ataq,3,247
2708,Al Ghaidah Intl,3,247
2709,Sanaa,3,247
2710,Beihan,3,247
2711,Socotra,3,247
2712,Al Badie,3,247
2713,Memmingen,1,83
2714,Nevsehir,3,228
2715,Erbil,3,106
2716,Emerald,10,14
2717,Tagbilaran,8,175
2718,Ilulissat,-3,87
2719,Qasigiannguit,-3,87
2720,Aasiaat,-3,87
2721,Palma de Mallorca,1,209
2722,Darwin,9.5,14
2723,Surat Thani,7,221
2724,Gozo,1,138
2725,Uluru,9.5,14
2726,Redang,8,135
2727,Sanya,8,46
2728,Milford Sound,12,159
2729,Lijiang,8,46
2730,Kingscote,9.5,14
2731,Hervey Bay,10,14
2732,Dali,8,46
2733,Mulu,8,135
2734,Sharm El Sheikh,2,66
2735,Seronera,3,220
2736,El Calafate,-3,11
2737,Armidale,10,14
2738,Bermuda,-4,25
2739,Honiara,11,204
2740,Papeete,-10,78
2741,Nauru,12,155
2742,Funafuti,12,231
2743,Samsoe,1,61
2744,Yinchuan,8,46
2745,Mae Hong Son,7,221
2746,Davao,8,175
2747,Funchal,0,178
2748,Santarem,-3,32
2749,Sihanoukville,7,38
2750,Ekati,-7,40
2751,NAPIER,12,159
2752,Levuka,12,74
2753,Lhasa,8,46
2754,Kaikoura,12,159
2755,Picton,12,159
2756,Windhoek,1,154
2757,Jinan,8,46
2758,Changzhou,8,46
2759,Yibin,8,46
2760,Djibouti,3,62
2761,Haikou,8,46
2762,Mafia Island,3,220
2763,Utila,-6,99
2764,Baghdad,3,106
2765,Nan,7,221
2766,Buri Ram,7,221
2767,Trat,7,221
2768,Al Asad,3,106
2769,Al Taqaddum,3,106
2770,Al Bakr,3,106
2771,Angeles City,8,175
2772,Sandakan,8,135
2773,Shenyang,8,46
2774,Dongying,8,46
2775,Geralds,-4,150
2776,Luoyang,8,46
2777,Xuzhou,8,46
2778,Pai,7,221
2779,Brac,1,56
2780,Conakry,0,93
2781,Aachen,1,83
2782,Karlsruhe/Baden-Baden,1,83
2783,Lukla,5.75,156
2784,Bhojpur,5.75,156
2785,Lamidanda,5.75,156
2786,Jomsom,5.75,156
2787,Manang,5.75,156
2788,Phaplu,5.75,156
2789,Rumjatar,5.75,156
2790,Dang,5.75,156
2791,Rukumkot,5.75,156
2792,Jumla,5.75,156
2793,Taplejung,5.75,156
2794,Tumling Tar,5.75,156
2795,Surkhet,5.75,156
2796,Simikot,5.75,156
2797,Dolpa,5.75,156
2798,Bajhang,5.75,156
2799,Dhangarhi,5.75,156
2800,Astypalaia,2,86
2801,Ikaria,2,86
2802,Kalymnos,2,86
2803,Milos,2,86
2804,Cyclades Islands,2,86
2805,Paros,2,86
2806,Kastelorizo,2,86
2807,Marsa Alam,2,66
2808,Weeze,1,83
2809,Busuanga,8,175
2810,Butuan,8,175
2811,Dipolog,8,175
2812,Laoag,8,175
2813,Legazpi,8,175
2814,Ozamis,8,175
2815,Cebu,8,175
2816,Norden,1,83
2817,Juist,1,83
2818,Porto Seguro,-3,32
2819,Iguatu,-3,32
2820,Palmas,-3,32
2821,Caldas Novas,-3,32
2822,Blackall,10,14
2823,Bundaberg,10,14
2824,Hayman Island,10,14
2825,Kaadedhdhoo,5,136
2826,Aklavik,-7,40
2827,Deline,-7,40
2828,Tulita,-7,40
2829,Fort Good Hope,-7,40
2830,Tanna,11,240
2831,Paulatuk,-7,40
2832,Stokmarknes,1,166
2833,San Pedro,-6,23
2834,Biloela,10,14
2835,Apia,13,192
2836,Ballina Byron Bay,10,14
2837,Ratanakiri,7,38
2838,Chumphon,7,221
2839,Jiuzhaigou,8,46
2840,Shantou,8,46
2841,Enghien-moisselles,1,76
2842,Ciudad del Este,-4,173
2843,Kaieteur,-4,95
2844,Dunhuang,8,46
2845,Ancona,1,110
2846,Copiapo,-4,45
2847,Taba,2,66
2848,Little Cayman,-5,42
2849,Tabarka,1,227
2850,Broome,8,14
2851,Bakki,0,102
2852,Klagenfurt,1,15
2853,Hammerfest,1,166
2854,Honningsvag,1,166
2855,Mehamn,1,166
2856,Vadsø,1,166
2857,Narvik,1,166
2858,Berlevag,1,166
2859,Atyrau,5,115
2860,Kzyl-Orda,6,115
2861,Aktau,5,115
2862,Karaganda,6,115
2863,Changchun,8,46
2864,Niigata,9,112
2865,Atoifi,11,204
2866,Auki,11,204
2867,Ballalae,11,204
2868,Fera Island,11,204
2869,Mbambanakira,11,204
2870,Kirakira,11,204
2871,Santa Cruz/Graciosa Bay/Luova,11,204
2872,Munda,11,204
2873,Gizo,11,204
2874,Stirling Island,11,204
2875,Rennell Island,11,204
2876,Marau,11,204
2877,Suavanao,11,204
2878,Kagau Island,11,204
2879,Ramata,11,204
2880,Buka Island,10,172
2881,Kundiawa,10,172
2882,Daru,10,172
2883,Gurney,10,172
2884,Girua,10,172
2885,Hoskins,10,172
2886,Kiunga,10,172
2887,Kikori,10,172
2888,Kerema,10,172
2889,Kavieng,10,172
2890,Mendi,10,172
2891,Momote,10,172
2892,Moro,10,172
2893,Misima Island,10,172
2894,Tari,10,172
2895,Tabubil,10,172
2896,Tokua,10,172
2897,Vanimo,10,172
2898,Wapenamanda,10,172
2899,Alluitsup Paa,-3,87
2900,Neerlerit Inaat,-1,87
2901,Paamiut,-3,87
2902,Qeqertarsuaq Airport,-3,87
2903,Qaqortoq,-3,87
2904,Maniitsoq,-3,87
2905,Nanortalik,-3,87
2906,Narsaq,-3,87
2907,Qaanaaq,-4,87
2908,Sisimiut,-3,87
2909,Upernavik,-3,87
2910,Uummannaq,-3,87
2911,Grímsey,0,102
2912,Thorshofn,0,102
2913,Vopnafjörður,0,102
2914,Whistler,-8,40
2915,Anahim Lake,-8,40
2916,Williams Harbour,-3.5,40
2917,St. Lewis,-3.5,40
2918,Port Hope Simpson,-3.5,40
2919,Rigolet,-4,40
2920,Colville Lake,-7,40
2921,Whatì,-7,40
2922,Summer Beaver,-5,40
2923,Angling Lake,-6,40
2924,Wunnumin Lake,-5,40
2925,North Spirit Lake,-6,40
2926,Bearskin Lake,-6,40
2927,Kingfisher Lake,-5,40
2928,Ogoki Post,-5,40
2929,Poplar Hill,-6,40
2930,Chisasibi,-5,40
2931,Tête-à-la-Baleine,-4,40
2932,La Tabatière,-4,40
2933,Cat Lake,-6,40
2934,Fort Frances,-6,40
2935,Kasabonika,-5,40
2936,Kangirsuk,-5,40
2937,Attawapiskat,-5,40
2938,Lac Du Bonnet,-6,40
2939,Uranium City,-6,40
2940,Lourdes-De-Blanc-Sablon,-4,40
2941,Cartwright,-4,40
2942,Chesterfield Inlet,-6,40
2943,Nain,-4,40
2944,Fort Severn,-5,40
2945,Fort Albany,-5,40
2946,Fort Hope,-5,40
2947,Makkovik,-4,40
2948,Texada,-8,40
2949,Gods Lake Narrows,-6,40
2950,Igloolik,-5,40
2951,Kuujjuarapik,-5,40
2952,Gillam,-6,40
2953,Grise Fiord,-5,40
2954,Quaqtaq,-5,40
2955,Nemiscau,-5,40
2956,Hopedale,-4,40
2957,Chevery,-4,40
2958,Ivujivik,-5,40
2959,Island Lake,-6,40
2960,Akulivik,-5,40
2961,Waskaganish,-5,40
2962,Aupaluk,-5,40
2963,Kimmirut,-5,40
2964,Lansdowne House,-5,40
2965,Lutselk'e,-5,40
2966,Kangiqsualujjuaq,-5,40
2967,Mary's Harbour,-3.5,40
2968,Chibougamau,-5,40
2969,Umiujaq,-5,40
2970,Wemindji,-5,40
2971,Norway House,-6,40
2972,Points North Landing,-6,40
2973,Oxford House,-6,40
2974,Inukjuak,-5,40
2975,Pikangikum,-6,40
2976,Peawanuck,-5,40
2977,Powell River,-8,40
2978,The Pas,-6,40
2979,Nakina,-5,40
2980,Gamètì,-7,40
2981,Red Lake,-6,40
2982,Stony Rapids,-6,40
2983,Sanikiluaq,-5,40
2984,St. Theresa Point,-6,40
2985,Big Trout Lake,-6,40
2986,Webequie,-5,40
2987,Whale Cove,-6,40
2988,Salluit,-5,40
2989,York Landing,-6,40
2990,Ilford,-6,40
2991,Bathurst,-4,40
2992,Eastmain River,-5,40
2993,Fond-Du-Lac,-6,40
2994,Gods River,-6,40
2995,Swan River,-6,40
2996,Kashechewan,-5,40
2997,Muskrat Dam,-6,40
2998,Masset,-8,40
2999,Sachigo Lake,-6,40
3000,Round Lake,-6,40
3001,Sandy Lake,-6,40
3002,Shamattawa,-6,40
3003,Churchill Falls,-4,40
3004,Wollaston Lake,-6,40
3005,Batna,1,4
3006,Béchar,1,4
3007,Bordj Badji Mokhtar,1,4
3008,Guemar,1,4
3009,Kumasi,0,84
3010,Heringsdorf,1,83
3011,Büsum,1,83
3012,Helgoland,1,83
3013,Seinäjoki / Ilmajoki,2,75
3014,Dongloe,0,107
3015,Leixlip,0,107
3016,Sindal,1,61
3017,Leknes,1,166
3018,Namsos,1,166
3019,Røst,1,166
3020,Sandane,1,166
3021,Sogndal,1,166
3022,Svolvær,1,166
3023,Sorkjosen,1,166
3024,Værøy,1,166
3025,Bydgoszcz,1,177
3026,Lodz,1,177
3027,Östersund,1,215
3028,Hagfors,1,215
3029,Karlstad,1,215
3030,Torsby,1,215
3031,Ängelholm,1,215
3032,Mohed,1,215
3033,Hemavan,1,215
3034,Ventspils,2,123
3035,Mpumalanga,2,206
3036,Malamala,2,206
3037,Mafeking,2,206
3038,Ghanzi,2,30
3039,Orapa,2,30
3040,Shakawe,2,30
3041,Tuli Lodge,2,30
3042,Chipata,2,248
3043,Solwesi,-8,248
3044,Antsalova,3,133
3045,Ankavandra,3,133
3046,Belo sur Tsiribihina,3,133
3047,Maintirano,3,133
3048,Morafenobe,3,133
3049,Tambohorano,3,133
3050,Tsiroanomandidy,3,133
3051,Ambatondrazaka,3,133
3052,Port Bergé,3,133
3053,Ambanja,3,133
3054,Soalala,3,133
3055,Mampikony,3,133
3056,Tsaratanana,-5,133
3057,Mandritsara,3,133
3058,Manja,3,133
3059,Catumbela,1,7
3060,Dundo,1,7
3061,Ondjiva,1,7
3062,Mocamedes,1,7
3063,Koulamoutou,1,80
3064,Mouila,1,80
3065,Tchibanga,1,80
3066,Chimoio,2,152
3067,Sarh,1,44
3068,Club Makokola,2,134
3069,Luderitz,1,154
3070,Ondangwa,1,154
3071,Oranjemund,1,154
3072,Swakopmund,1,154
3073,La Gomera,0,209
3074,Bonthe,0,199
3075,Bo,0,199
3076,Kenema,0,199
3077,Bissau,0,94
3078,Smara,0,246
3079,Dakhla,0,246
3080,Essadouira,0,151
3081,El Aaiún,0,246
3082,El Aroui,0,151
3083,Baco,3,71
3084,Beica,3,71
3085,Dessie,3,71
3086,Dembidollo,3,71
3087,Gode,3,71
3088,Gore,3,71
3089,Kabri Dehar,3,71
3090,Mizan Teferi,3,71
3091,Tippi,3,71
3092,Alula,3,205
3093,Bosaso,3,205
3094,Mogadishu,3,205
3095,Galcaio,3,205
3096,Burao,3,205
3097,El Arish,2,66
3098,Asyut,2,66
3099,Amboseli National Park,3,116
3100,Lokichoggio,3,116
3101,Malindi,3,116
3102,Nanyuki,3,116
3103,Sirt,2,127
3104,Tobruk,2,127
3105,Al Bayda',2,127
3106,Atbara,3,211
3107,Nyala,3,211
3108,Port Sudan,3,211
3109,Bukoba,3,220
3110,Kigoma,3,220
3111,Lindi,3,220
3112,Musoma,3,220
3113,Shinyanga,3,220
3114,Tabora,3,220
3115,Arua,3,232
3116,Gulu,3,232
3117,Diu,5.5,103
3118,Kili Island,12,139
3119,Nicosia,2,59
3120,Logroño-Agoncillo,1,209
3121,Île d'Yeu,1,76
3122,Angers/Marcé,1,76
3123,La Môle,1,76
3124,Syros Island,2,86
3125,Pécs-Pogány,1,101
3126,Győr,1,101
3127,Sármellék,1,101
3128,Aosta,1,110
3129,Salerno,1,110
3130,Corvo,-1,178
3131,Banja Luka,1,29
3132,Usak,3,228
3133,Kars,3,228
3134,Sanliurfa,3,228
3135,Kahramanmaras,3,228
3136,Agri,3,228
3137,Adiyaman,3,228
3138,Balikesir Korfez,3,228
3139,Samsun,3,228
3140,Žilina,1,202
